DetectionID,Timestamp,Zone,DwellTime_s,EngagementScore,AI_Confidence
ANON-ce39ad,2026-03-02 13:48:08,High-Conv,473.29,89.02,0.93
ANON-af493c,2026-03-02 13:53:01,Entrance,38.0,55.83,0.69
ANON-ede476,2026-03-02 13:53:30,High-Conv,202.34,78.86,0.99
ANON-c5a40b,2026-03-02 13:55:53,High-Conv,349.52,90.36,0.98
ANON-37cadb,2026-03-02 13:57:17,Checkout,66.76,44.32,0.9
ANON-a490d4,2026-03-02 13:57:25,Checkout,164.3,68.22,0.92
ANON-d4cad8,2026-03-02 14:04:44,Entrance,36.12,48.83,0.8
ANON-23b3ea,2026-03-02 14:09:20,Checkout,116.13,59.87,0.98
ANON-1bca35,2026-03-02 14:10:41,Entrance,35.17,45.72,0.87
ANON-058956,2026-03-02 14:11:44,High-Conv,333.48,72.37,0.94
ANON-0a141d,2026-03-02 14:14:24,Checkout,109.2,59.81,0.98
ANON-e5a77e,2026-03-02 14:14:45,Checkout,136.67,61.47,0.86
ANON-6e91ae,2026-03-02 14:16:04,Entrance,32.32,34.35,0.75
ANON-c31fa9,2026-03-02 14:21:21,High-Conv,471.37,95.46,0.88
ANON-b0cdac,2026-03-02 14:22:27,Entrance,24.95,43.09,0.86
ANON-2643e4,2026-03-02 14:27:51,Entrance,25.64,44.75,0.79
ANON-836f78,2026-03-02 14:28:30,Checkout,77.74,57.25,0.9
ANON-940265,2026-03-02 14:29:15,Entrance,30.04,49.6,0.87
ANON-f66417,2026-03-02 14:29:28,High-Conv,275.47,84.02,0.94
ANON-fcd326,2026-03-02 14:29:46,High-Conv,274.6,81.18,0.97
ANON-cffcad,2026-03-02 14:29:58,Entrance,20.56,41.54,0.78
ANON-625079,2026-03-02 14:32:39,Entrance,28.68,38.79,0.66
ANON-38d597,2026-03-02 14:33:06,High-Conv,96.29,53.49,0.86
ANON-5fa06a,2026-03-02 14:33:48,Checkout,115.7,72.84,0.89
ANON-7b0ea7,2026-03-02 14:39:56,Entrance,41.49,49.79,0.85
ANON-7a8a39,2026-03-02 14:43:46,Checkout,112.72,67.55,0.98
ANON-39baa6,2026-03-02 14:46:08,High-Conv,219.04,75.35,0.86
ANON-ae542e,2026-03-02 14:47:11,Checkout,61.85,50.33,0.86
ANON-62eed0,2026-03-02 14:47:37,Entrance,43.15,41.48,0.76
ANON-bb85c5,2026-03-02 14:48:56,Entrance,20.11,28.7,0.81
ANON-97e61c,2026-03-02 14:49:17,Entrance,46.1,48.66,0.76
ANON-690206,2026-03-02 14:51:16,Entrance,21.31,36.49,0.86
ANON-7c2dbd,2026-03-02 14:51:29,High-Conv,338.76,84.41,0.94
ANON-86038a,2026-03-02 14:52:01,Checkout,7836.64,33.0258368730475,0.95
ANON-4cbe5c,2026-03-02 14:54:11,High-Conv,138.18,63.46,0.97
ANON-2c97d2,2026-03-02 14:55:20,High-Conv,226.5,69.87,0.99
ANON-691a3f,2026-03-02 14:59:04,Checkout,148.23,59.77,0.92
ANON-03c7b1,2026-03-02 15:02:37,Checkout,104.09,55.08,0.9
ANON-1bcbec,2026-03-02 15:05:52,Entrance,10.54,26.02,0.87
ANON-67c990,2026-03-02 15:05:56,Checkout,188.67,79.95,0.97
ANON-e4590a,2026-03-02 15:07:07,High-Conv,26.06,43.27,0.87
ANON-7e7ca0,2026-03-02 15:11:10,Checkout,135.4,62.84,0.91
ANON-8085b0,2026-03-02 15:12:20,Entrance,37.86,48.32,0.78
ANON-15e3a7,2026-03-02 15:14:42,High-Conv,382.65,89.89,0.88
ANON-f97bb2,2026-03-02 15:17:19,Checkout,136.65,67.45,0.93
ANON-5c178d,2026-03-02 15:19:13,Entrance,29.99,45.43,0.7
ANON-f7ca37,2026-03-02 15:19:17,Entrance,14.21,33.29,0.71
ANON-d2cc6a,2026-03-02 15:20:20,High-Conv,250.1,75.6,0.98
ANON-4a03e7,2026-03-02 15:20:29,High-Conv,291.5,77.81,0.96
ANON-a73257,2026-03-02 15:27:27,High-Conv,581.89,100.0,0.91
ANON-d5a676,2026-03-02 15:27:45,High-Conv,376.8,85.5,0.96
ANON-6d5ceb,2026-03-02 15:28:14,High-Conv,412.77,89.72,0.89
ANON-6da7c3,2026-03-02 15:28:20,Entrance,31.02,40.46,0.76
ANON-82bba5,2026-03-02 15:32:43,High-Conv,223.01,87.01,0.87
ANON-5ec517,2026-03-02 15:34:31,Checkout,123.35,64.97,0.93
ANON-2c44b9,2026-03-02 15:36:56,High-Conv,384.58,93.0,0.96
ANON-aab11b,2026-03-02 15:38:26,High-Conv,141.79,63.5,0.94
ANON-12c98e,2026-03-02 15:38:54,Checkout,123.45,58.49,0.92
ANON-81520b,2026-03-02 15:41:12,High-Conv,435.33,82.92,0.96
ANON-a2002e,2026-03-02 15:43:20,High-Conv,355.65,80.86,0.97
ANON-b307f3,2026-03-02 15:43:52,Entrance,24.13,42.51,0.84
ANON-2e6f8e,2026-03-02 15:46:04,Checkout,115.43,61.88,0.97
ANON-d47380,2026-03-02 15:46:42,High-Conv,284.02,74.22,0.86
ANON-75073a,2026-03-02 15:50:43,Entrance,23.47,36.81,0.78
ANON-8c228b,2026-03-02 15:51:27,High-Conv,5.0,29.81,0.9
ANON-e808ff,2026-03-02 15:52:26,Entrance,18.65,27.78,0.73
ANON-fb2c7c,2026-03-02 15:52:30,Checkout,123.95,68.76,0.97
ANON-9bbc70,2026-03-02 15:53:24,Entrance,48.02,49.89,0.65
ANON-a2d6d9,2026-03-02 15:55:27,High-Conv,306.62,78.97,0.98
ANON-eb793a,2026-03-02 15:56:39,High-Conv,164.15,61.97,0.94
ANON-4d4603,2026-03-02 15:59:08,Entrance,26.96,37.42,0.73
ANON-3d3a13,2026-03-02 15:59:30,High-Conv,210.94,69.25,0.97
ANON-b076ae,2026-03-02 16:02:53,High-Conv,351.0,84.0,0.94
ANON-833555,2026-03-02 16:03:54,Checkout,110.23,59.98,0.96
ANON-e6ec86,2026-03-02 16:03:55,High-Conv,6.86,28.09,0.86
ANON-901f56,2026-03-02 16:04:06,High-Conv,7789.97,32.82549380936594,0.89
ANON-a13588,2026-03-02 16:06:03,Checkout,91.48,53.74,0.95
ANON-a98a7c,2026-03-02 16:09:28,Entrance,18.88,33.4,0.73
ANON-886493,2026-03-02 16:09:29,High-Conv,540.73,98.91,0.88
ANON-0339da,2026-03-02 16:10:18,Checkout,145.14,71.8,0.98
ANON-a3039a,2026-03-02 16:13:17,High-Conv,449.06,99.8,0.91
ANON-51726e,2026-03-02 16:18:18,High-Conv,337.56,89.75,0.98
ANON-c7f14a,2026-03-02 16:21:17,High-Conv,462.21,90.11,0.89
ANON-5cc66d,2026-03-02 16:23:41,High-Conv,286.76,92.93,0.98
ANON-3cb754,2026-03-02 16:23:58,High-Conv,215.08,77.81,0.89
ANON-06be1e,2026-03-02 16:25:12,High-Conv,358.04,83.06,0.95
ANON-24bc72,2026-03-02 16:27:00,Checkout,117.41,59.21,0.9
ANON-189374,2026-03-02 16:30:00,Checkout,118.21,60.32,0.93
ANON-0018ae,2026-03-02 16:31:59,Checkout,116.74,59.91,0.92
ANON-5dc007,2026-03-02 16:33:57,High-Conv,302.58,85.51,0.95
ANON-a45b6e,2026-03-02 16:34:36,High-Conv,365.97,86.68,0.89
ANON-ca250b,2026-03-02 16:36:11,Entrance,21.8,41.18,0.66
ANON-af1239,2026-03-02 16:38:01,High-Conv,396.96,94.42,0.89
ANON-92ea06,2026-03-02 16:39:18,Checkout,89.64,57.73,0.94
ANON-1572df,2026-03-02 16:39:31,Entrance,19.91,33.75,0.71
ANON-ca337c,2026-03-02 16:42:09,High-Conv,364.0,86.42,0.95
ANON-68f5f2,2026-03-02 16:45:55,High-Conv,300.0,77.67,0.91
ANON-6c3bfc,2026-03-02 16:47:34,Entrance,39.13,50.79,0.84
ANON-003b39,2026-03-02 16:51:29,High-Conv,335.24,89.88,0.9
ANON-3fd322,2026-03-02 16:55:38,High-Conv,396.75,91.02,0.94
ANON-d90ded,2026-03-02 16:56:09,Checkout,52.39,44.86,0.86
ANON-d16898,2026-03-02 16:59:24,Checkout,154.13,69.62,0.89
ANON-640d7b,2026-03-02 17:00:10,High-Conv,234.91,78.29,0.94
ANON-cc9369,2026-03-02 17:00:48,Entrance,22.57,35.02,0.75
ANON-a7e200,2026-03-02 17:01:08,Checkout,108.24,69.43,0.98
ANON-aab695,2026-03-02 17:04:24,High-Conv,163.64,65.6,0.96
ANON-3f6a6f,2026-03-02 17:05:45,Entrance,4232.82,34.725554126078244,0.7
ANON-046e96,2026-03-02 17:05:46,Entrance,28.02,37.34,0.76
ANON-7a7d86,2026-03-02 17:06:16,Checkout,123.41,54.37,0.92
ANON-36f976,2026-03-02 17:09:04,High-Conv,282.76,71.69,0.94
ANON-9136ca,2026-03-02 17:10:52,Entrance,28.68,31.68,0.65
ANON-10bef0,2026-03-02 17:15:39,Checkout,15.42,41.58,0.89
ANON-cdf47f,2026-03-02 17:20:16,Entrance,27.82,38.45,0.71
ANON-bda4f8,2026-03-02 17:21:27,Entrance,32.87,40.54,0.81
ANON-ef998f,2026-03-02 17:22:59,Entrance,28.96,39.02,0.71
ANON-752d8d,2026-03-02 17:23:49,High-Conv,252.0,83.32,0.89
ANON-c5fb53,2026-03-02 17:25:54,Checkout,125.13,71.69,0.96
ANON-af26ac,2026-03-02 17:27:05,Checkout,80.68,57.07,0.98
ANON-c0b212,2026-03-02 17:32:23,Checkout,112.87,60.25,0.95
ANON-3295c1,2026-03-02 17:37:10,Checkout,50.07,53.46,0.91
ANON-88c3d6,2026-03-02 17:38:10,Entrance,20.73,41.14,0.69
ANON-a0b096,2026-03-02 17:40:22,High-Conv,311.35,84.88,0.92
ANON-3c2626,2026-03-02 17:42:20,Entrance,51.52,51.76,0.76
ANON-2750a6,2026-03-02 17:47:00,Entrance,25.04,34.69,0.73
ANON-aafb36,2026-03-02 17:49:25,Checkout,109.84,65.06,0.88
ANON-bfed81,2026-03-02 17:49:59,High-Conv,528.66,98.2,0.91
ANON-9bf5d3,2026-03-02 17:53:41,Checkout,139.05,68.07,0.9
ANON-2944da,2026-03-02 17:57:33,High-Conv,401.9,94.96,0.93
ANON-af2770,2026-03-02 17:59:49,Entrance,13.69,27.11,0.67
ANON-1cbf6a,2026-03-02 17:59:57,High-Conv,257.84,75.12,0.98
ANON-0a68ef,2026-03-02 18:03:45,Checkout,111.49,62.75,0.94
ANON-a9b55b,2026-03-02 18:05:22,Checkout,185.33,75.4,0.95
ANON-b49e25,2026-03-02 18:05:44,High-Conv,260.37,81.57,0.9
ANON-061ad7,2026-03-02 18:06:45,Entrance,33.39,50.06,0.87
ANON-360966,2026-03-02 18:06:45,Checkout,206.6,71.59,0.85
ANON-471be2,2026-03-02 18:07:26,High-Conv,247.79,80.42,0.97
ANON-56a89e,2026-03-02 18:10:20,Checkout,87.21,59.01,0.89
ANON-96d9f7,2026-03-02 18:10:43,Entrance,36.72,33.24,0.82
ANON-8ad124,2026-03-02 18:11:53,Entrance,29.71,50.19,0.68
ANON-31df08,2026-03-02 18:15:06,High-Conv,338.82,93.96,0.85
ANON-df26f0,2026-03-02 18:17:18,Entrance,36.65,45.09,0.68
ANON-b5ecc8,2026-03-02 18:17:29,Entrance,15.67,35.02,0.8
ANON-a3ddcd,2026-03-02 18:20:58,High-Conv,288.04,92.61,0.85
ANON-a51c22,2026-03-02 18:26:32,High-Conv,424.64,94.13,0.95
ANON-2143e1,2026-03-02 18:29:13,Checkout,142.75,58.53,0.88
ANON-af696b,2026-03-02 18:30:18,Checkout,89.44,60.53,0.97
ANON-df785b,2026-03-02 18:31:55,High-Conv,425.42,83.06,0.97
ANON-1257cb,2026-03-02 18:37:39,Entrance,37.89,52.76,0.72
ANON-cf890b,2026-03-02 18:44:21,Entrance,44.86,42.12,0.75
ANON-04fe19,2026-03-02 18:45:25,High-Conv,262.0,71.69,0.95
ANON-492048,2026-03-02 18:47:53,Checkout,97.61,65.49,0.97
ANON-d320b0,2026-03-02 18:49:20,High-Conv,347.1,82.13,0.93
ANON-e7cb40,2026-03-02 18:50:54,Entrance,12.44,34.73,0.7
ANON-035fd2,2026-03-02 18:52:58,Checkout,112.72,65.35,0.92
ANON-c90d43,2026-03-02 18:55:22,High-Conv,182.67,64.99,0.91
ANON-5acadc,2026-03-02 18:56:20,Entrance,39.84,38.27,0.87
ANON-6cc250,2026-03-02 18:57:14,Entrance,38.95,39.47,0.68
ANON-f6fa2e,2026-03-02 19:03:10,Checkout,111.01,62.98,0.98
ANON-a99403,2026-03-02 19:09:10,Entrance,26.42,36.76,0.85
ANON-796957,2026-03-02 19:09:13,Checkout,61.07,50.73,0.98
ANON-31873c,2026-03-02 19:09:19,Checkout,69.75,52.56,0.97
ANON-5abc1a,2026-03-02 19:15:47,High-Conv,357.83,87.67,0.89
ANON-b1b732,2026-03-02 19:18:18,Checkout,127.14,59.9,0.94
ANON-2602d9,2026-03-02 19:21:49,Entrance,6.5,32.25,0.71
ANON-6343a2,2026-03-02 19:24:33,Checkout,144.14,67.35,0.96
ANON-518d8c,2026-03-02 19:25:50,Entrance,22.08,44.64,0.85
ANON-917039,2026-03-02 19:26:51,Entrance,26.51,42.24,0.81
ANON-e8aac4,2026-03-02 19:27:12,High-Conv,183.04,61.43,0.97
ANON-00714e,2026-03-02 19:28:21,High-Conv,362.36,83.66,0.97
ANON-3e9d0d,2026-03-02 19:28:41,High-Conv,358.18,91.95,0.9
ANON-cb7dfa,2026-03-02 19:31:26,Checkout,121.06,57.04,0.98
ANON-a13d7d,2026-03-02 19:33:46,Checkout,65.35,49.36,0.98
ANON-938d06,2026-03-02 19:34:02,High-Conv,123.2,57.3,0.86
ANON-397e82,2026-03-02 19:36:15,Checkout,183.75,73.94,0.95
ANON-b2d889,2026-03-02 19:38:35,Checkout,152.09,66.83,0.96
ANON-2c87be,2026-03-02 19:40:24,High-Conv,341.81,78.41,0.88
ANON-9ca83d,2026-03-02 19:43:34,Entrance,38.21,43.09,0.67
ANON-8ed992,2026-03-02 19:43:59,Entrance,22.76,35.79,0.81
ANON-405d10,2026-03-02 19:47:13,Entrance,39.71,42.11,0.73
ANON-d3b896,2026-03-02 19:48:04,Entrance,46.24,44.76,0.82
ANON-0c30ae,2026-03-02 19:52:36,High-Conv,470.6,97.62,0.93
ANON-255fa0,2026-03-02 19:53:55,High-Conv,235.91,74.21,0.9
ANON-a6a437,2026-03-02 19:54:04,High-Conv,291.7,82.82,0.96
ANON-31496f,2026-03-02 19:54:21,High-Conv,399.02,91.32,0.95
ANON-13e444,2026-03-02 19:55:46,Entrance,26.78,47.41,0.73
ANON-0f31eb,2026-03-02 19:56:14,Entrance,32.89,36.77,0.77
ANON-0e8c35,2026-03-02 19:56:58,Entrance,36.44,51.32,0.76
ANON-de117f,2026-03-02 19:57:59,Entrance,42.36,54.94,0.87
ANON-5c4cda,2026-03-02 20:00:49,Entrance,18.61,38.29,0.85
ANON-a2778c,2026-03-02 20:01:13,High-Conv,91.93,60.13,0.98
ANON-1f2767,2026-03-02 20:04:33,Entrance,25.91,32.7,0.66
ANON-da62df,2026-03-02 20:08:51,Entrance,30.55,42.9,0.79
ANON-8ac6a8,2026-03-02 20:10:47,High-Conv,252.52,71.75,0.93
ANON-8fc5d4,2026-03-02 20:12:56,High-Conv,148.15,70.66,0.9
ANON-7bb8f5,2026-03-02 20:14:31,High-Conv,246.69,72.67,0.88
ANON-9ab31a,2026-03-02 20:15:04,Entrance,22.29,36.7,0.69
ANON-f2d981,2026-03-02 20:18:27,High-Conv,326.77,83.95,0.93
ANON-47c544,2026-03-02 20:19:20,Checkout,67.76,52.06,0.91
ANON-63da5b,2026-03-02 20:21:45,Checkout,57.87,44.27,0.87
ANON-412c86,2026-03-02 20:24:23,High-Conv,560.61,93.77,0.91
ANON-52fa62,2026-03-02 20:27:25,Entrance,28.13,43.37,0.75
ANON-9de29f,2026-03-02 20:29:15,Checkout,182.8,79.79,0.93
ANON-e7ff22,2026-03-02 20:30:25,High-Conv,152.5,68.08,0.91
ANON-681398,2026-03-02 20:30:26,High-Conv,328.64,86.97,0.88
ANON-073f12,2026-03-02 20:33:35,Checkout,172.62,74.42,0.9
ANON-240a77,2026-03-02 20:34:03,High-Conv,223.99,74.75,0.96
ANON-39d9ee,2026-03-02 20:35:36,Checkout,142.2,65.57,0.97
ANON-6bb3cc,2026-03-02 20:36:48,High-Conv,372.12,93.15,0.91
ANON-18d6c4,2026-03-02 20:36:55,Checkout,160.32,60.29,0.9
ANON-199a75,2026-03-02 20:37:39,High-Conv,203.86,71.38,0.98
ANON-883347,2026-03-02 20:38:51,High-Conv,91.59,55.89,0.86
ANON-584d2d,2026-03-02 20:40:01,Checkout,49.09,47.22,0.97
ANON-bee127,2026-03-02 20:42:25,Checkout,62.24,56.2,0.92
ANON-954367,2026-03-02 20:44:40,Checkout,90.99,61.7,0.9
ANON-f64503,2026-03-02 20:48:09,Entrance,21.13,36.76,0.71
ANON-65e5b4,2026-03-02 20:50:30,Checkout,187.96,76.03,0.97
ANON-50197f,2026-03-02 20:51:27,Checkout,90.36,56.41,0.86
ANON-9dbe89,2026-03-02 20:52:08,High-Conv,306.65,82.68,0.92
ANON-47a690,2026-03-02 20:54:01,Checkout,149.32,70.87,0.87
ANON-e7d8ba,2026-03-02 20:59:14,Checkout,73.12,51.96,0.88
ANON-a6c880,2026-03-02 21:04:51,Checkout,180.19,77.56,0.91
ANON-8d4a2a,2026-03-02 21:05:08,High-Conv,246.39,82.39,0.9
ANON-5872f6,2026-03-02 21:05:33,High-Conv,359.52,85.94,0.89
ANON-6a606b,2026-03-02 21:06:39,Entrance,20.13,26.8,0.75
ANON-ee2a7b,2026-03-02 21:07:29,Checkout,68.59,44.4,0.9
ANON-b8b2b1,2026-03-02 21:09:07,High-Conv,279.41,74.79,0.88
ANON-a6fe07,2026-03-02 21:10:38,High-Conv,422.17,93.09,0.86
ANON-d85983,2026-03-02 21:11:34,High-Conv,258.97,78.69,0.96
ANON-8fc131,2026-03-02 21:12:50,Entrance,41.13,53.67,0.65
ANON-78e6b0,2026-03-02 21:15:09,Entrance,32.98,41.49,0.67
ANON-442c21,2026-03-02 21:18:06,Checkout,74.84,52.44,0.93
ANON-285371,2026-03-02 21:18:28,Checkout,168.47,75.77,0.97
ANON-59748a,2026-03-02 21:26:54,Checkout,121.41,63.79,0.97
ANON-444554,2026-03-02 21:28:16,High-Conv,227.86,73.73,0.93
ANON-bc9f97,2026-03-02 21:31:14,High-Conv,180.97,66.28,0.93
ANON-6e8108,2026-03-02 21:32:00,High-Conv,312.25,88.12,0.99
ANON-a82db3,2026-03-02 21:33:42,High-Conv,214.82,78.64,0.95
ANON-bd80f5,2026-03-02 21:34:27,Checkout,95.61,51.32,0.92
ANON-ca2755,2026-03-02 21:37:21,Checkout,8691.55,37.9242378450767,0.89
ANON-aaf813,2026-03-02 21:37:24,Checkout,155.14,70.49,0.94
ANON-0c2381,2026-03-02 21:37:57,Checkout,16.17,35.85,0.93
ANON-286bed,2026-03-02 21:39:23,Entrance,33.52,38.23,0.71
ANON-1d0a4e,2026-03-02 21:42:11,High-Conv,65.53,51.41,0.89
ANON-ec67e9,2026-03-02 21:44:17,High-Conv,183.76,73.41,0.89
ANON-47035f,2026-03-02 21:46:27,Checkout,162.38,59.29,0.87
ANON-4a9dc6,2026-03-02 21:46:37,Checkout,110.88,67.04,0.85
ANON-6ce806,2026-03-02 21:48:35,High-Conv,237.7,95.26,0.89
ANON-9524e7,2026-03-02 21:50:29,High-Conv,219.02,73.73,0.93
ANON-3d25b7,2026-03-02 21:50:38,High-Conv,356.26,89.93,0.85
ANON-f0e223,2026-03-02 21:50:56,Checkout,136.12,56.72,0.87
ANON-d5f1b5,2026-03-02 21:51:04,High-Conv,246.85,75.01,0.88
ANON-8553f0,2026-03-02 21:57:02,High-Conv,476.97,89.88,0.98
ANON-508eba,2026-03-02 21:58:16,Entrance,41.14,47.84,0.82
ANON-f4e9bf,2026-03-02 21:59:36,Checkout,123.11,64.91,0.94
ANON-ae4e6c,2026-03-02 22:00:09,High-Conv,153.32,66.55,0.87
ANON-789624,2026-03-02 22:00:45,High-Conv,325.74,88.57,0.97
ANON-b129bc,2026-03-02 22:01:29,Entrance,25.36,39.05,0.83
ANON-8bfb58,2026-03-02 22:06:10,Entrance,11.97,31.67,0.84
ANON-9572de,2026-03-02 22:09:05,Entrance,33.96,40.21,0.67
ANON-2a39c6,2026-03-02 22:10:23,Checkout,139.25,59.53,0.88
ANON-45117c,2026-03-02 22:13:28,Checkout,171.63,70.96,0.86
ANON-d8284a,2026-03-02 22:13:44,Checkout,171.51,72.3,0.91
ANON-5a542b,2026-03-02 22:19:26,Checkout,55.01,48.46,0.88
ANON-e56e59,2026-03-02 22:21:59,Checkout,178.78,62.2,0.91
ANON-f25c16,2026-03-02 22:23:53,Entrance,42.89,48.4,0.68
ANON-f90291,2026-03-02 22:25:40,Entrance,32.72,36.0,0.79
ANON-d276da,2026-03-02 22:28:42,High-Conv,312.43,79.75,0.92
ANON-37d9d6,2026-03-02 22:33:42,High-Conv,132.15,57.66,0.93
ANON-2d0e19,2026-03-02 22:34:22,Checkout,84.12,52.92,0.91
ANON-0ab967,2026-03-02 22:35:35,High-Conv,195.31,69.71,0.88
ANON-f95550,2026-03-02 22:39:08,Entrance,19.36,40.53,0.68
ANON-c3da60,2026-03-02 22:39:09,Entrance,23.92,47.79,0.68
ANON-bed6e5,2026-03-02 22:45:47,Checkout,146.79,61.08,0.88
ANON-15040f,2026-03-02 22:45:49,Checkout,43.71,42.55,0.91
ANON-29f910,2026-03-02 22:47:38,Entrance,27.06,48.69,0.8
ANON-4e9b46,2026-03-02 22:48:38,High-Conv,382.0,93.64,0.93
ANON-5efe04,2026-03-02 22:52:16,Entrance,35.58,42.57,0.7
ANON-e59c13,2026-03-02 22:52:17,Entrance,20.99,41.16,0.65
ANON-e64f92,2026-03-02 22:54:57,Checkout,59.62,44.63,0.85
ANON-e8b30d,2026-03-02 22:59:45,High-Conv,333.64,89.03,0.89
ANON-754fba,2026-03-02 22:59:48,High-Conv,434.43,85.85,0.91
ANON-9fa7d0,2026-03-02 23:03:17,High-Conv,242.0,68.53,0.91
ANON-c57bbb,2026-03-02 23:05:53,High-Conv,392.83,86.34,0.97
ANON-438ca3,2026-03-02 23:06:15,High-Conv,128.8,63.5,0.87
ANON-d135e4,2026-03-02 23:08:26,High-Conv,228.76,74.31,0.98
ANON-cdf8c6,2026-03-02 23:08:46,High-Conv,381.49,96.31,0.89
ANON-33afae,2026-03-02 23:10:16,High-Conv,390.27,82.56,0.94
ANON-30aa00,2026-03-02 23:10:41,Entrance,22.62,42.52,0.81
ANON-8dc6bb,2026-03-02 23:10:42,Checkout,144.38,67.81,0.85
ANON-2abe7a,2026-03-02 23:10:47,Checkout,136.31,57.15,0.97
ANON-08642a,2026-03-02 23:10:52,Checkout,88.07,63.95,0.89
ANON-3b75b6,2026-03-02 23:11:07,High-Conv,301.05,84.71,0.96
ANON-b60cbb,2026-03-02 23:13:32,Entrance,20.84,40.1,0.76
ANON-6dffc8,2026-03-02 23:14:22,Entrance,54.11,51.59,0.7
ANON-b86036,2026-03-02 23:15:18,High-Conv,256.84,80.77,0.96
ANON-b31eee,2026-03-02 23:16:17,Checkout,123.12,60.54,0.98
ANON-64382a,2026-03-02 23:16:23,High-Conv,287.51,71.62,0.96
ANON-e7b845,2026-03-02 23:18:24,High-Conv,266.95,82.77,0.9
ANON-a23a01,2026-03-02 23:18:47,High-Conv,205.42,82.3,0.98
ANON-60201f,2026-03-02 23:19:49,Checkout,78.75,54.27,0.87
ANON-37fcd9,2026-03-02 23:21:28,High-Conv,424.03,96.13,0.89
ANON-1bca9c,2026-03-02 23:23:15,High-Conv,601.92,100.0,0.94
ANON-e8623b,2026-03-02 23:23:50,High-Conv,141.46,63.65,0.92
ANON-568235,2026-03-02 23:25:49,High-Conv,328.89,84.71,0.94
ANON-eac35f,2026-03-02 23:29:06,Checkout,140.61,66.69,0.89
ANON-80dcff,2026-03-02 23:30:31,Entrance,44.44,50.45,0.79
ANON-f46064,2026-03-02 23:31:57,Checkout,127.46,65.57,0.9
ANON-0cbdf6,2026-03-02 23:36:49,High-Conv,517.57,100.0,0.91
ANON-167a2e,2026-03-02 23:45:35,Checkout,57.09,48.35,0.87
ANON-667e48,2026-03-02 23:45:52,Entrance,22.92,37.54,0.81
ANON-069b4c,2026-03-02 23:46:40,Checkout,136.58,68.55,0.92
ANON-7ab129,2026-03-02 23:47:29,Entrance,12.23,29.07,0.82
ANON-9bcb94,2026-03-02 23:47:57,High-Conv,458.58,100.0,0.97
ANON-3124de,2026-03-02 23:48:01,Entrance,31.21,39.16,0.71
ANON-01cc47,2026-03-02 23:48:20,Checkout,130.26,57.74,0.87
ANON-732fdd,2026-03-02 23:53:02,High-Conv,309.27,83.79,0.9
ANON-83f861,2026-03-02 23:54:36,High-Conv,323.46,78.17,0.89
ANON-705dce,2026-03-02 23:56:43,Entrance,22.82,32.56,0.84
ANON-4def41,2026-03-02 23:56:48,High-Conv,244.95,83.95,0.87
ANON-29c8e3,2026-03-02 23:58:36,Entrance,45.0,57.54,0.87
ANON-9cb303,2026-03-03 00:08:05,Checkout,123.28,63.94,0.95
ANON-46babc,2026-03-03 00:08:32,Checkout,65.96,53.44,0.94
ANON-6db673,2026-03-03 00:09:53,High-Conv,381.2,88.49,0.97
ANON-3fcd4e,2026-03-03 00:16:47,Entrance,49.3,48.59,0.87
ANON-6e0b07,2026-03-03 00:20:32,Entrance,30.32,39.79,0.71
ANON-9209e5,2026-03-03 00:23:46,Entrance,35.43,42.78,0.66
ANON-f1fe51,2026-03-03 00:26:41,Entrance,24.29,38.78,0.78
ANON-c2acc8,2026-03-03 00:32:05,Checkout,125.86,65.05,0.98
ANON-f13f0d,2026-03-03 00:34:38,Checkout,163.62,78.33,0.93
ANON-9e8f95,2026-03-03 00:34:52,Checkout,126.98,68.88,0.89
ANON-f26e38,2026-03-03 00:36:25,Checkout,128.32,66.97,0.92
ANON-18e693,2026-03-03 00:41:15,Checkout,58.83,43.96,0.94
ANON-872918,2026-03-03 00:41:20,Entrance,7657.08,33.378549892758635,0.71
ANON-13e371,2026-03-03 00:46:47,High-Conv,96.14,48.51,0.86
ANON-f3798f,2026-03-03 00:51:24,Checkout,194.36,71.76,0.9
ANON-321252,2026-03-03 00:52:06,High-Conv,333.04,76.51,0.9
ANON-7954f2,2026-03-03 00:52:29,Checkout,66.04,52.45,0.87
ANON-eb9f1b,2026-03-03 00:54:01,High-Conv,444.94,97.26,0.9
ANON-be06c6,2026-03-03 00:55:01,Checkout,89.64,65.74,0.86
ANON-ba77be,2026-03-03 00:55:55,Entrance,23.74,35.72,0.81
ANON-e51dd4,2026-03-03 00:58:13,Checkout,215.27,72.25,0.88
ANON-fe0931,2026-03-03 00:59:00,Entrance,20.7,44.11,0.68
ANON-6fa59c,2026-03-03 01:02:22,High-Conv,435.03,96.13,0.95
ANON-cc4080,2026-03-03 01:05:13,Entrance,43.61,50.0,0.66
ANON-fb0f53,2026-03-03 01:08:13,Entrance,18.15,31.02,0.75
ANON-20b66a,2026-03-03 01:11:54,High-Conv,244.51,73.56,0.9
ANON-383992,2026-03-03 01:13:39,High-Conv,249.92,77.91,0.95
ANON-066f89,2026-03-03 01:18:02,Entrance,32.14,36.31,0.74
ANON-ae137e,2026-03-03 01:21:04,Entrance,7677.98,37.969615704777524,0.85
ANON-af9db1,2026-03-03 01:21:49,Checkout,86.96,58.59,0.95
ANON-a9c304,2026-03-03 01:22:12,Entrance,17.22,33.02,0.74
ANON-b4cf91,2026-03-03 01:22:33,Checkout,142.34,66.18,0.88
